-8.628,68.994,579.94,0.56052,0.14082,0.43314,0.5034,0.32195,2.0391,353.13,-65.095,3.9563,0
-8.6396,68.99,579.8,0.56056,0.14076,0.43266,0.51241,0.30858,7.4437,357.4,-63.541,3.8691,0
-8.6167,68.985,579.65,0.56049,0.1407,0.43216,0.53599,0.34466,21.596,345.87,-67.736,3.889,0
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
-8.4426,69.056,579.57,0.55997,0.14031,0.43189,0.50763,0.3283,4.5782,351.1,-65.834,3.9381,0
-8.3646,69.073,579.32,0.55974,0.14008,0.43108,0.50995,0.33091,5.9721,350.26,-66.138,3.935,0
-8.2878,69.134,579.27,0.55951,0.13975,0.4309,0.50899,0.33534,5.3939,348.85,-66.652,3.9209,0
-8.2311,69.158,579.14,0.55934,0.13956,0.43047,0.5126,0.33296,7.5598,349.61,-66.376,3.9222,0
-8.1857,69.241,579.06,0.5592,0.13909,0.43021,0.50653,0.33461,3.9207,349.08,-66.568,3.9195,0
-8.1737,69.283,578.89,0.55917,0.13877,0.42963,0.50916,0.34864,5.494,344.6,-68.199,3.9495,0
-8.1771,69.278,578.85,0.55918,0.13877,0.42949,0.5086,0.33777,5.1619,348.07,-66.935,3.9318,0
-8.1912,69.215,578.83,0.55922,0.13909,0.42945,0.50423,0.34527,2.5404,345.68,-67.807,3.9289,0
-8.2174,69.067,578.82,0.5593,0.13984,0.42939,0.50162,0.33437,0.97294,349.16,-66.54,3.9344,0
-8.2811,68.891,578.85,0.55949,0.14075,0.42949,0.50769,0.34412,4.6163,346.04,-67.674,3.9288,0
-8.3383,68.745,578.85,0.55966,0.14149,0.4295,0.50789,0.33718,4.7319,348.26,-66.866,3.91,0
-8.4215,68.594,578.92,0.55991,0.14229,0.42972,0.50893,0.34856,5.3609,344.62,-68.19,3.9212,0
-8.5077,68.452,578.95,0.56017,0.14303,0.42984,0.50745,0.33687,4.4729,348.36,-66.831,3.9164,0
-8.6087,68.339,578.99,0.56047,0.14362,0.42998,0.50938,0.35127,5.6271,343.76,-68.505,3.8773,0
-8.7178,68.234,579.08,0.5608,0.1442,0.43026,0.50998,0.34532,5.9897,345.66,-67.813,3.8791,0
-8.8151,68.132,579.11,0.5611,0.14473,0.43035,0.50788,0.36258,4.7295,340.14,-69.821,3.8446,0
-8.9112,67.999,579.34,0.56138,0.14553,0.43112,0.51008,0.34244,6.0495,346.58,-67.478,3.8024,0
-8.9953,67.874,579.2,0.56164,0.14608,0.43067,0.50904,0.35426,5.4233,342.8,-68.853,3.7171,0
-9.0599,67.759,579.44,0.56182,0.1468,0.43147,0.50629,0.36541,3.7729,339.24,-70.149,3.6744,0
-9.104,67.618,579.58,0.56195,0.1476,0.43193,0.50809,0.3561,4.851,342.22,-69.066,3.6217,0
-9.0924,67.347,579.52,0.56191,0.14895,0.43173,0.49888,0.45993,-0.6713,309.04,-81.141,3.5634,0
-9.1114,67.165,579.5,0.56197,0.14986,0.43166,0.49696,0.52818,-1.823,287.23,-89.078,3.5221,0
-9.1478,67.092,579.6,0.56207,0.15029,0.432,0.49456,0.52061,-3.267,289.65,-88.198,3.4577,0
-9.1651,67.085,579.83,0.56212,0.15045,0.43276,0.49506,0.51033,-2.9656,292.94,-87.002,3.4202,0
-9.1695,67.081,579.89,0.56213,0.15051,0.43297,0.49262,0.52425,-4.4305,288.49,-88.621,3.3941,0
-9.1715,67.099,579.95,0.56214,0.15045,0.43317,0.49261,0.50648,-4.4311,294.17,-86.555,3.3418,0
-9.1718,67.164,579.99,0.56214,0.15014,0.43329,0.49709,0.52153,-1.7432,289.36,-88.304,3.305,0
-9.1653,67.242,580.03,0.56212,0.14976,0.43343,0.4951,0.51332,-2.9409,291.98,-87.35,3.2646,0
-9.1623,67.334,580.05,0.56211,0.14931,0.43352,0.4988,0.49931,-0.71791,296.46,-85.72,3.2378,0
-9.1603,67.419,580.03,0.56211,0.14886,0.43342,0.49419,0.51294,-3.4836,292.1,-87.306,3.2392,0
-9.1673,67.51,579.96,0.56213,0.14836,0.43321,0.49866,0.51838,-0.8057,290.37,-87.938,3.2037,0
-9.1803,67.562,579.9,0.56217,0.14806,0.43299,0.49583,0.51517,-2.5044,291.39,-87.564,3.1751,0
-9.1961,67.608,579.71,0.56223,0.14771,0.43235,0.4997,0.52085,-0.18078,289.58,-88.226,3.159,0
-9.2057,67.644,579.7,0.56226,0.14753,0.43233,0.49972,0.50765,-0.16635,293.79,-86.69,3.1203,0
-9.2116,67.655,579.62,0.56228,0.14742,0.43205,0.49442,0.5135,-3.3491,291.93,-87.37,3.1318,0
-9.2097,67.688,579.57,0.56227,0.14722,0.43188,0.49702,0.52458,-1.7863,288.39,-88.659,3.1075,0
-9.1943,67.718,579.39,0.56223,0.14697,0.43128,0.5004,0.51874,0.23871,290.25,-87.98,3.1254,0
-9.1631,67.729,579.22,0.56214,0.14682,0.43072,0.50169,0.49745,1.014,297.05,-85.504,3.0697,0
-9.1134,67.784,579.18,0.56199,0.14652,0.43061,0.49617,0.51983,-2.2973,289.9,-88.107,3.0635,0
-9.066,67.821,579.24,0.56185,0.14637,0.43079,0.49242,0.51628,-4.5489,291.04,-87.694,3.0455,0
-9.0035,67.834,579.11,0.56166,0.14624,0.43036,0.49742,0.50222,-1.5507,295.53,-86.058,3.0077,0
-8.9389,67.883,578.94,0.56147,0.14589,0.42979,0.501,0.52518,0.60062,288.2,-88.728,3.0363,0
-8.8701,67.924,578.98,0.56126,0.14572,0.42993,0.49737,0.51087,-1.5775,292.77,-87.064,3.026,0
-8.7883,67.928,578.81,0.56102,0.1456,0.42936,0.49363,0.52007,-3.8209,289.83,-88.135,3.0178,0
-8.6921,67.954,578.81,0.56073,0.14548,0.42938,0.4957,0.50193,-2.5782,295.62,-86.024,2.9894,0
-8.5966,67.969,578.81,0.56044,0.14541,0.42936,0.50154,0.49207,0.92289,298.77,-84.878,2.9723,0
-8.4959,67.973,578.69,0.56013,0.14533,0.42896,0.50211,0.51,1.2668,293.04,-86.964,2.9694,0
-8.3731,67.981,578.67,0.55976,0.14528,0.42888,0.50107,0.51001,0.63927,293.04,-86.964,2.9766,0
-8.253,68.017,578.78,0.55939,0.14518,0.42926,0.49828,0.50659,-1.0315,294.13,-86.567,2.9366,0
-8.1275,68,578.69,0.55901,0.14522,0.42895,0.49436,0.53428,-3.3861,285.29,-89.786,2.958,0
-7.9924,67.99,578.76,0.5586,0.14533,0.42919,0.49706,0.51163,-1.7655,292.52,-87.153,2.9582,0
-7.8619,67.973,578.84,0.5582,0.14547,0.42946,0.50139,0.49124,0.83552,299.04,-84.782,2.9291,0
-7.7317,67.96,578.76,0.55781,0.1455,0.4292,0.49505,0.51211,-2.967,292.37,-87.209,2.977,0
-7.5902,67.975,578.85,0.55738,0.14549,0.4295,0.5003,0.51447,0.18079,291.62,-87.483,2.9864,0
-7.4594,68.017,578.93,0.55698,0.14533,0.42978,0.49855,0.50973,-0.87242,293.13,-86.932,2.9673,0
-7.3193,68.034,579.02,0.55655,0.1453,0.43005,0.50165,0.51044,0.99137,292.9,-87.015,2.9465,0
-7.1722,68.043,578.96,0.55611,0.14524,0.42988,0.49803,0.50362,-1.1797,295.08,-86.221,2.9849,0
-7.0242,68.056,578.98,0.55566,0.14519,0.42993,0.49814,0.51345,-1.1159,291.94,-87.365,2.993,0
-6.8751,68.054,578.99,0.5552,0.14522,0.42995,0.50402,0.51795,2.4131,290.5,-87.888,2.9814,0
-6.7166,68.054,578.99,0.55472,0.14524,0.42998,0.50075,0.514,0.44871,291.77,-87.429,3.0172,0
-6.5626,68.061,579.04,0.55425,0.14524,0.43013,0.49697,0.51059,-1.8209,292.86,-87.032,3.0336,0
-6.4057,68.04,579.07,0.55378,0.14538,0.43023,0.49865,0.51236,-0.80727,292.29,-87.237,3.0374,0
-6.2423,68.01,579.08,0.55328,0.14555,0.43027,0.5051,0.50051,3.0587,296.08,-85.859,3.0563,0
-6.0827,68.001,579.05,0.5528,0.14559,0.43017,0.49867,0.5067,-0.80016,294.1,-86.58,3.0556,0
-5.9254,67.985,579.08,0.55232,0.14571,0.43028,0.49532,0.50823,-2.8062,293.61,-86.758,3.1133,0
-5.7825,67.991,579.06,0.55188,0.14567,0.43018,0.50192,0.50151,1.1535,295.76,-85.977,3.0991,0
-5.633,68,579.03,0.55143,0.14562,0.43009,0.5021,0.50672,1.2575,294.09,-86.582,3.1118,0
-5.5027,67.995,578.88,0.55104,0.14557,0.42961,0.50357,0.50421,2.1448,294.89,-86.291,3.1153,0
-5.3721,68.023,578.86,0.55064,0.14543,0.42953,0.49899,0.52196,-0.60616,289.22,-88.354,3.1948,0
-5.2482,68.053,578.96,0.55026,0.14535,0.42988,0.49911,0.5148,-0.53348,291.51,-87.522,3.1566,0
-5.141,68.064,578.83,0.54994,0.14523,0.42943,0.49872,0.51133,-0.76749,292.62,-87.118,3.1942,0
-5.0417,68.096,578.79,0.54964,0.14505,0.42931,0.49875,0.5074,-0.7478,293.87,-86.661,3.1855,0
-4.9638,68.115,578.86,0.5494,0.145,0.42954,0.50091,0.51544,0.54762,291.31,-87.596,3.2184,0
-4.9149,68.122,578.81,0.54925,0.14493,0.42936,0.50095,0.51341,0.56988,291.95,-87.36,3.2466,0
-5.1653,68.13,579.08,0.55001,0.14503,0.43028,0.41968,0.51025,-48.193,292.96,-86.993,3.3086,0
-5.5233,68.151,579.61,0.55109,0.14519,0.43203,0.28778,0.48319,-127.33,301.61,-83.846,3.2807,0
-5.6097,68.095,579.19,0.55136,0.14523,0.43062,0.26664,0.51279,-140.02,292.15,-87.288,3.3292,0
-5.6101,68.079,579.1,0.55136,0.14526,0.43033,0.26545,0.50693,-140.73,294.02,-86.607,3.3257,0
-5.6214,68.066,578.98,0.5514,0.14526,0.42993,0.26718,0.52354,-139.69,288.72,-88.538,3.3283,0
-5.6367,68.049,578.92,0.55144,0.14531,0.42975,0.2691,0.51745,-138.54,290.66,-87.83,3.3432,0
-5.6597,68.08,578.8,0.55151,0.14508,0.42934,0.26815,0.53378,-139.11,285.45,-89.729,3.3309,0
-5.6751,68.081,578.73,0.55156,0.14504,0.42911,0.27166,0.52783,-137,287.35,-89.037,3.3653,0
-5.6982,68.067,578.77,0.55163,0.14513,0.42922,0.2704,0.52546,-137.76,288.1,-88.762,3.401,0
-5.7203,68.073,578.68,0.5517,0.14504,0.42893,0.27118,0.51255,-137.29,292.23,-87.26,3.3725,0
-5.7387,68.077,578.51,0.55176,0.14493,0.42837,0.27437,0.52213,-135.38,289.17,-88.374,3.385,0
-5.7748,68.091,578.72,0.55187,0.14497,0.42908,0.27876,0.50751,-132.74,293.84,-86.674,3.4344,0
-5.8488,68.328,578.66,0.5521,0.14372,0.42885,0.2591,0.52496,-144.54,288.27,-88.703,3.3446,0
-5.7421,67.983,578.29,0.55177,0.14529,0.42765,0.26034,0.54033,-143.8,283.35,-90.49,3.3571,0
-5.6102,67.906,578.34,0.55137,0.14572,0.42781,0.33497,0.64078,-99.018,251.26,-102.17,3.4619,0
-5.692,67.884,578.27,0.55162,0.14578,0.42756,0.33424,0.60508,-99.454,262.67,-98.02,3.4433,0
-5.7616,67.873,578.28,0.55183,0.14584,0.42761,0.33419,0.62975,-99.486,254.79,-100.89,3.4643,0
-5.8207,67.845,578.18,0.55201,0.14592,0.42728,0.33705,0.62732,-97.771,255.56,-100.61,3.4606,0
-5.8834,67.853,578.23,0.5522,0.1459,0.42744,0.33599,0.63156,-98.406,254.21,-101.1,3.4464,0
-5.9351,67.864,578.2,0.55236,0.14582,0.42733,0.3342,0.6138,-99.483,259.88,-99.033,3.4436,0
-5.9749,67.855,578.21,0.55248,0.14587,0.42737,0.33246,0.61727,-100.52,258.77,-99.437,3.4562,0
-6.0286,67.855,578.15,0.55264,0.14583,0.42718,0.33365,0.5804,-99.809,270.55,-95.15,3.3556,0
-6.1025,67.857,578.18,0.55286,0.14583,0.42727,0.344,0.55952,-93.6,277.22,-92.722,3.3484,0
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
-6.1376,67.89,578.34,0.55297,0.14575,0.42781,0.33175,0.61043,-100.95,260.96,-98.642,3.4775,0
-5.926,67.932,578.5,0.55233,0.14564,0.42832,0.36987,0.60819,-78.08,261.67,-98.382,3.5053,0
-5.6143,67.896,578.28,0.55138,0.14573,0.42758,0.46042,0.62241,-23.749,257.13,-100.03,3.5067,0
